,0,1,2,3,4
5614,2018-03-05 10:23:48,1,11,Intake manifold absolute pressure,75
5615,2018-03-05 10:23:48,1,12,Engine RPM,1871
5616,2018-03-05 10:23:48,1,13,Vehicle speed,97
5617,2018-03-05 10:23:48,1,14,Timing advance,32
5618,2018-03-05 10:23:48,1,15,Intake air temperature,42
5619,2018-03-05 10:23:48,1,16,MAF air flow rate,13
5620,2018-03-05 10:23:48,1,17,Throttle position,20.78
5621,2018-03-05 10:23:48,1,21,Oxygen Sensor 2,0
5622,2018-03-05 10:23:48,1,21,Oxygen Sensor 2,99
5623,2018-03-05 10:23:48,1,31,Run time since engine start,2037
5624,2018-03-05 10:23:48,1,33,Distance traveled with malfunction indicate,14
5625,2018-03-05 10:23:48,1,44,Commanded EGR,45.49
5626,2018-03-05 10:23:48,1,45,EGR Error,-100
5627,2018-03-05 10:23:48,1,46,Commanded evaporative purge,85.49
5628,2018-03-05 10:23:48,1,47,Fuel Tank Level Input,41.57
5629,2018-03-05 10:23:48,1,48,Warm-ups since codes cleared,255
5630,2018-03-05 10:23:48,1,49,Distance traveled since codes cleared,13584
5631,2018-03-05 10:23:48,1,51,Absolute Barometric Pressure,0
5632,2018-03-05 10:23:48,1,52,Oxygen Sensor 1,0
5633,2018-03-05 10:23:48,1,52,Oxygen Sensor 1,-256
5634,2018-03-05 10:23:48,1,60,"Catalyst Temperature: Bank 1, Sensor 1",704
5635,2018-03-05 10:23:48,1,66,Control module voltage,14
5636,2018-03-05 10:23:48,1,67,Absolute load value,21
5637,2018-03-05 10:23:48,1,68,Fuel - Air commanded equivalence ratio,0
5638,2018-03-05 10:23:48,1,69,Relative throttle position,6.67
5639,2018-03-05 10:23:48,1,71,Absolute throttle position B,32.94
5640,2018-03-05 10:23:48,1,73,Accelerator pedal position D,25.49
5641,2018-03-05 10:23:48,1,74,Accelerator pedal position E,12.55
5642,2018-03-05 10:23:48,1,76,Commanded throttle actuator,6.67
5643,2018-03-05 10:23:48,1,81,Fuel Type,03
5644,2018-03-05 10:23:48,1,82,Ethanol fuel %,6.27
5645,2018-03-05 10:23:58,1,1,Monitor status since DTCs cleared,01-07-E1-06
5646,2018-03-05 10:23:58,1,4,Calculated engine load,22.75
5647,2018-03-05 10:23:58,1,5,Engine coolant temperature,87
5648,2018-03-05 10:23:58,1,6,Short term fuel trim Bank 1,-2.34
5649,2018-03-05 10:23:58,1,7,Long term fuel trim Bank 1,-2.34
5650,2018-03-05 10:23:58,1,11,Intake manifold absolute pressure,40
5651,2018-03-05 10:23:58,1,12,Engine RPM,1837
5652,2018-03-05 10:23:58,1,13,Vehicle speed,97
5653,2018-03-05 10:23:58,1,14,Timing advance,33
5654,2018-03-05 10:23:58,1,15,Intake air temperature,43
5655,2018-03-05 10:23:58,1,16,MAF air flow rate,16
5656,2018-03-05 10:23:58,1,17,Throttle position,18.43
5657,2018-03-05 10:23:58,1,21,Oxygen Sensor 2,0
5658,2018-03-05 10:23:58,1,21,Oxygen Sensor 2,-4
5659,2018-03-05 10:23:58,1,31,Run time since engine start,2048
5660,2018-03-05 10:23:58,1,33,Distance traveled with malfunction indicate,14
5661,2018-03-05 10:23:58,1,44,Commanded EGR,14.51
5662,2018-03-05 10:23:58,1,45,EGR Error,-100
5663,2018-03-05 10:23:58,1,46,Commanded evaporative purge,0
5664,2018-03-05 10:23:58,1,47,Fuel Tank Level Input,45.88
5665,2018-03-05 10:23:58,1,48,Warm-ups since codes cleared,255
5666,2018-03-05 10:23:58,1,49,Distance traveled since codes cleared,13584
5667,2018-03-05 10:23:58,1,51,Absolute Barometric Pressure,0
5668,2018-03-05 10:23:58,1,52,Oxygen Sensor 1,0
5669,2018-03-05 10:23:58,1,52,Oxygen Sensor 1,-256
5670,2018-03-05 10:23:58,1,60,"Catalyst Temperature: Bank 1, Sensor 1",671
5671,2018-03-05 10:23:58,1,66,Control module voltage,14
5672,2018-03-05 10:23:58,1,67,Absolute load value,16
5673,2018-03-05 10:23:58,1,68,Fuel - Air commanded equivalence ratio,0
5674,2018-03-05 10:23:58,1,69,Relative throttle position,7.06
5675,2018-03-05 10:23:58,1,71,Absolute throttle position B,33.33
5676,2018-03-05 10:23:58,1,73,Accelerator pedal position D,24.31
5677,2018-03-05 10:23:58,1,74,Accelerator pedal position E,10.98
5678,2018-03-05 10:23:58,1,76,Commanded throttle actuator,6.67
5679,2018-03-05 10:23:58,1,81,Fuel Type,03
5680,2018-03-05 10:23:58,1,82,Ethanol fuel %,6.27
5681,2018-03-05 10:24:08,1,4,Calculated engine load,14.12
5682,2018-03-05 10:24:08,1,5,Engine coolant temperature,86
5683,2018-03-05 10:24:08,1,6,Short term fuel trim Bank 1,0
5684,2018-03-05 10:24:08,1,7,Long term fuel trim Bank 1,-2.34
5685,2018-03-05 10:24:08,1,11,Intake manifold absolute pressure,20
5686,2018-03-05 10:24:08,1,12,Engine RPM,1614
5687,2018-03-05 10:24:08,1,13,Vehicle speed,88
5688,2018-03-05 10:24:08,1,14,Timing advance,-16
5689,2018-03-05 10:24:08,1,15,Intake air temperature,43
5690,2018-03-05 10:24:08,1,16,MAF air flow rate,2
5691,2018-03-05 10:24:08,1,17,Throttle position,14.51
5692,2018-03-05 10:24:08,1,21,Oxygen Sensor 2,0
5693,2018-03-05 10:24:08,1,21,Oxygen Sensor 2,99
5694,2018-03-05 10:24:08,1,31,Run time since engine start,2058
5695,2018-03-05 10:24:08,1,33,Distance traveled with malfunction indicate,14
5696,2018-03-05 10:24:08,1,44,Commanded EGR,0
5697,2018-03-05 10:24:08,1,45,EGR Error,-100
5698,2018-03-05 10:24:08,1,46,Commanded evaporative purge,45.88
5699,2018-03-05 10:24:08,1,47,Fuel Tank Level Input,35.69
5700,2018-03-05 10:24:08,1,48,Warm-ups since codes cleared,255
5701,2018-03-05 10:24:08,1,49,Distance traveled since codes cleared,13584
5702,2018-03-05 10:24:08,1,51,Absolute Barometric Pressure,0
5703,2018-03-05 10:24:08,1,52,Oxygen Sensor 1,0
5704,2018-03-05 10:24:08,1,52,Oxygen Sensor 1,-1
5705,2018-03-05 10:24:08,1,60,"Catalyst Temperature: Bank 1, Sensor 1",680
5706,2018-03-05 10:24:08,1,66,Control module voltage,14
5707,2018-03-05 10:24:08,1,67,Absolute load value,88
5708,2018-03-05 10:24:08,1,68,Fuel - Air commanded equivalence ratio,0
5709,2018-03-05 10:24:08,1,69,Relative throttle position,52.16
5710,2018-03-05 10:24:08,1,71,Absolute throttle position B,59.22
5711,2018-03-05 10:24:08,1,73,Accelerator pedal position D,52.94
5712,2018-03-05 10:24:08,1,74,Accelerator pedal position E,25.88
5713,2018-03-05 10:24:08,1,76,Commanded throttle actuator,52.16
5714,2018-03-05 10:24:08,1,81,Fuel Type,03
5715,2018-03-05 10:24:08,1,82,Ethanol fuel %,6.27
5716,2018-03-05 10:24:18,1,1,Monitor status since DTCs cleared,01-07-E1-06
5717,2018-03-05 10:24:18,1,4,Calculated engine load,65.88
5718,2018-03-05 10:24:18,1,5,Engine coolant temperature,84
5719,2018-03-05 10:24:18,1,6,Short term fuel trim Bank 1,-9.38
5720,2018-03-05 10:24:18,1,7,Long term fuel trim Bank 1,-2.34
5721,2018-03-05 10:24:18,1,11,Intake manifold absolute pressure,50
5722,2018-03-05 10:24:18,1,12,Engine RPM,1834
5723,2018-03-05 10:24:18,1,13,Vehicle speed,100
5724,2018-03-05 10:24:18,1,14,Timing advance,37
5725,2018-03-05 10:24:18,1,15,Intake air temperature,41
5726,2018-03-05 10:24:18,1,16,MAF air flow rate,6
5727,2018-03-05 10:24:18,1,17,Throttle position,19.61
5728,2018-03-05 10:24:18,1,21,Oxygen Sensor 2,0
5729,2018-03-05 10:24:18,1,21,Oxygen Sensor 2,-4
5730,2018-03-05 10:24:18,1,31,Run time since engine start,2067
5731,2018-03-05 10:24:18,1,33,Distance traveled with malfunction indicate,14
5732,2018-03-05 10:24:18,1,44,Commanded EGR,36.86
5733,2018-03-05 10:24:18,1,45,EGR Error,-100
5734,2018-03-05 10:24:18,1,46,Commanded evaporative purge,0
5735,2018-03-05 10:24:18,1,47,Fuel Tank Level Input,38.82
5736,2018-03-05 10:24:18,1,48,Warm-ups since codes cleared,255
5737,2018-03-05 10:24:18,1,49,Distance traveled since codes cleared,13585
5738,2018-03-05 10:24:18,1,51,Absolute Barometric Pressure,0
5739,2018-03-05 10:24:18,1,52,Oxygen Sensor 1,0
5740,2018-03-05 10:24:18,1,52,Oxygen Sensor 1,-256
5741,2018-03-05 10:24:18,1,60,"Catalyst Temperature: Bank 1, Sensor 1",731
5742,2018-03-05 10:24:18,1,66,Control module voltage,14
5743,2018-03-05 10:24:18,1,67,Absolute load value,52
5744,2018-03-05 10:24:18,1,68,Fuel - Air commanded equivalence ratio,0
5745,2018-03-05 10:24:18,1,69,Relative throttle position,14.51
5746,2018-03-05 10:24:18,1,71,Absolute throttle position B,37.65
5747,2018-03-05 10:24:18,1,73,Accelerator pedal position D,35.69
5748,2018-03-05 10:24:18,1,74,Accelerator pedal position E,17.65
5749,2018-03-05 10:24:18,1,76,Commanded throttle actuator,16.08
5750,2018-03-05 10:24:18,1,81,Fuel Type,03
5751,2018-03-05 10:24:18,1,82,Ethanol fuel %,6.27
5752,2018-03-05 10:24:28,1,4,Calculated engine load,100
5753,2018-03-05 10:24:28,1,5,Engine coolant temperature,85
5754,2018-03-05 10:24:28,1,6,Short term fuel trim Bank 1,-0.78
5755,2018-03-05 10:24:28,1,7,Long term fuel trim Bank 1,-2.34
5756,2018-03-05 10:24:28,1,11,Intake manifold absolute pressure,94
5757,2018-03-05 10:24:28,1,12,Engine RPM,2437
5758,2018-03-05 10:24:28,1,13,Vehicle speed,101
5759,2018-03-05 10:24:28,1,14,Timing advance,11
5760,2018-03-05 10:24:28,1,15,Intake air temperature,41
5761,2018-03-05 10:24:28,1,16,MAF air flow rate,28
5762,2018-03-05 10:24:28,1,17,Throttle position,20.39
5763,2018-03-05 10:24:28,1,21,Oxygen Sensor 2,0
5764,2018-03-05 10:24:28,1,21,Oxygen Sensor 2,-2
5765,2018-03-05 10:24:28,1,31,Run time since engine start,2076
5766,2018-03-05 10:24:28,1,33,Distance traveled with malfunction indicate,14
5767,2018-03-05 10:24:28,1,44,Commanded EGR,0
5768,2018-03-05 10:24:28,1,45,EGR Error,-100
5769,2018-03-05 10:24:28,1,46,Commanded evaporative purge,0
5770,2018-03-05 10:24:28,1,47,Fuel Tank Level Input,45.49
5771,2018-03-05 10:24:28,1,48,Warm-ups since codes cleared,255
5772,2018-03-05 10:24:28,1,49,Distance traveled since codes cleared,13585
5773,2018-03-05 10:24:28,1,51,Absolute Barometric Pressure,0
5774,2018-03-05 10:24:28,1,52,Oxygen Sensor 1,0
5775,2018-03-05 10:24:28,1,52,Oxygen Sensor 1,-255
5776,2018-03-05 10:24:28,1,60,"Catalyst Temperature: Bank 1, Sensor 1",726
5777,2018-03-05 10:24:28,1,66,Control module voltage,14
5778,2018-03-05 10:24:28,1,67,Absolute load value,11
5779,2018-03-05 10:24:28,1,68,Fuel - Air commanded equivalence ratio,0
5780,2018-03-05 10:24:28,1,69,Relative throttle position,4.31
5781,2018-03-05 10:24:28,1,71,Absolute throttle position B,31.76
5782,2018-03-05 10:24:28,1,73,Accelerator pedal position D,25.88
5783,2018-03-05 10:24:28,1,74,Accelerator pedal position E,14.51
5784,2018-03-05 10:24:28,1,76,Commanded throttle actuator,10.98
5785,2018-03-05 10:24:28,1,81,Fuel Type,03
5786,2018-03-05 10:24:28,1,82,Ethanol fuel %,6.27
5787,2018-03-05 10:24:38,1,4,Calculated engine load,68.63
5788,2018-03-05 10:24:38,1,5,Engine coolant temperature,85
5789,2018-03-05 10:24:38,1,6,Short term fuel trim Bank 1,0
5790,2018-03-05 10:24:38,1,7,Long term fuel trim Bank 1,-2.34
5791,2018-03-05 10:24:38,1,11,Intake manifold absolute pressure,83
5792,2018-03-05 10:24:38,1,12,Engine RPM,2158
5793,2018-03-05 10:24:38,1,13,Vehicle speed,97
5794,2018-03-05 10:24:38,1,14,Timing advance,23
5795,2018-03-05 10:24:38,1,15,Intake air temperature,42
5796,2018-03-05 10:24:38,1,16,MAF air flow rate,18
5797,2018-03-05 10:24:38,1,17,Throttle position,24.31
5798,2018-03-05 10:24:38,1,21,Oxygen Sensor 2,0
5799,2018-03-05 10:24:38,1,21,Oxygen Sensor 2,-3
5800,2018-03-05 10:24:38,1,31,Run time since engine start,2085
5801,2018-03-05 10:24:38,1,33,Distance traveled with malfunction indicate,14
5802,2018-03-05 10:24:38,1,44,Commanded EGR,29.02
5803,2018-03-05 10:24:38,1,45,EGR Error,-100
5804,2018-03-05 10:24:38,1,46,Commanded evaporative purge,42.75
5805,2018-03-05 10:24:38,1,47,Fuel Tank Level Input,36.08
5806,2018-03-05 10:24:38,1,48,Warm-ups since codes cleared,255
5807,2018-03-05 10:24:38,1,49,Distance traveled since codes cleared,13585
5808,2018-03-05 10:24:38,1,51,Absolute Barometric Pressure,0
5809,2018-03-05 10:24:38,1,52,Oxygen Sensor 1,0
5810,2018-03-05 10:24:38,1,52,Oxygen Sensor 1,-256
5811,2018-03-05 10:24:38,1,60,"Catalyst Temperature: Bank 1, Sensor 1",732
5812,2018-03-05 10:24:38,1,66,Control module voltage,14
5813,2018-03-05 10:24:38,1,67,Absolute load value,70
5814,2018-03-05 10:24:38,1,68,Fuel - Air commanded equivalence ratio,0
5815,2018-03-05 10:24:38,1,69,Relative throttle position,26.27
5816,2018-03-05 10:24:38,1,71,Absolute throttle position B,44.31
5817,2018-03-05 10:24:38,1,73,Accelerator pedal position D,40.39
5818,2018-03-05 10:24:38,1,74,Accelerator pedal position E,20
5819,2018-03-05 10:24:38,1,76,Commanded throttle actuator,27.45
5820,2018-03-05 10:24:38,1,81,Fuel Type,03
5821,2018-03-05 10:24:38,1,82,Ethanol fuel %,6.27
5822,2018-03-05 10:24:48,1,1,Monitor status since DTCs cleared,01-07-E1-06
5823,2018-03-05 10:24:48,1,4,Calculated engine load,13.73
5824,2018-03-05 10:24:48,1,5,Engine coolant temperature,84
5825,2018-03-05 10:24:48,1,6,Short term fuel trim Bank 1,0
5826,2018-03-05 10:24:48,1,7,Long term fuel trim Bank 1,-2.34
5827,2018-03-05 10:24:48,1,11,Intake manifold absolute pressure,20
5828,2018-03-05 10:24:48,1,12,Engine RPM,1845
5829,2018-03-05 10:24:48,1,13,Vehicle speed,101
5830,2018-03-05 10:24:48,1,14,Timing advance,-15
5831,2018-03-05 10:24:48,1,15,Intake air temperature,41
5832,2018-03-05 10:24:48,1,16,MAF air flow rate,2
5833,2018-03-05 10:24:48,1,17,Throttle position,14.9
5834,2018-03-05 10:24:48,1,21,Oxygen Sensor 2,0
5835,2018-03-05 10:24:48,1,21,Oxygen Sensor 2,99
5836,2018-03-05 10:24:48,1,31,Run time since engine start,2093
5837,2018-03-05 10:24:48,1,33,Distance traveled with malfunction indicate,14
5838,2018-03-05 10:24:48,1,44,Commanded EGR,0
5839,2018-03-05 10:24:48,1,45,EGR Error,-100
5840,2018-03-05 10:24:48,1,46,Commanded evaporative purge,0
5841,2018-03-05 10:24:48,1,47,Fuel Tank Level Input,42.35
5842,2018-03-05 10:24:48,1,48,Warm-ups since codes cleared,255
5843,2018-03-05 10:24:48,1,49,Distance traveled since codes cleared,13585
5844,2018-03-05 10:24:48,1,51,Absolute Barometric Pressure,0
5845,2018-03-05 10:24:48,1,52,Oxygen Sensor 1,0
5846,2018-03-05 10:24:48,1,52,Oxygen Sensor 1,-255
5847,2018-03-05 10:24:48,1,60,"Catalyst Temperature: Bank 1, Sensor 1",707
5848,2018-03-05 10:24:48,1,66,Control module voltage,14
5849,2018-03-05 10:24:48,1,67,Absolute load value,11
5850,2018-03-05 10:24:48,1,68,Fuel - Air commanded equivalence ratio,0
5851,2018-03-05 10:24:48,1,69,Relative throttle position,7.06
5852,2018-03-05 10:24:48,1,71,Absolute throttle position B,33.73
5853,2018-03-05 10:24:48,1,73,Accelerator pedal position D,32.55
5854,2018-03-05 10:24:48,1,74,Accelerator pedal position E,17.65
5855,2018-03-05 10:24:48,1,76,Commanded throttle actuator,16.08
5856,2018-03-05 10:24:48,1,81,Fuel Type,03
5857,2018-03-05 10:24:48,1,82,Ethanol fuel %,6.27
5858,2018-03-05 10:24:59,1,4,Calculated engine load,14.12
5859,2018-03-05 10:24:59,1,5,Engine coolant temperature,84
5860,2018-03-05 10:24:59,1,6,Short term fuel trim Bank 1,0
5861,2018-03-05 10:24:59,1,7,Long term fuel trim Bank 1,-2.34
5862,2018-03-05 10:24:59,1,11,Intake manifold absolute pressure,20
5863,2018-03-05 10:24:59,1,12,Engine RPM,1736
5864,2018-03-05 10:24:59,1,13,Vehicle speed,95
5865,2018-03-05 10:24:59,1,14,Timing advance,8
5866,2018-03-05 10:24:59,1,15,Intake air temperature,42
5867,2018-03-05 10:24:59,1,16,MAF air flow rate,20
5868,2018-03-05 10:24:59,1,17,Throttle position,29.41
5869,2018-03-05 10:24:59,1,21,Oxygen Sensor 2,0
5870,2018-03-05 10:24:59,1,21,Oxygen Sensor 2,99
5871,2018-03-05 10:24:59,1,31,Run time since engine start,2111
5872,2018-03-05 10:24:59,1,33,Distance traveled with malfunction indicate,14
5873,2018-03-05 10:24:59,1,44,Commanded EGR,0
5874,2018-03-05 10:24:59,1,45,EGR Error,-100
5875,2018-03-05 10:24:59,1,46,Commanded evaporative purge,86.67
5876,2018-03-05 10:24:59,1,47,Fuel Tank Level Input,35.29
5877,2018-03-05 10:24:59,1,48,Warm-ups since codes cleared,255
5878,2018-03-05 10:24:59,1,49,Distance traveled since codes cleared,13586
5879,2018-03-05 10:24:59,1,51,Absolute Barometric Pressure,0
5880,2018-03-05 10:24:59,1,52,Oxygen Sensor 1,0
5881,2018-03-05 10:24:59,1,52,Oxygen Sensor 1,-1
5882,2018-03-05 10:24:59,1,60,"Catalyst Temperature: Bank 1, Sensor 1",782
5883,2018-03-05 10:24:59,1,66,Control module voltage,14
5884,2018-03-05 10:24:59,1,67,Absolute load value,77
5885,2018-03-05 10:24:59,1,68,Fuel - Air commanded equivalence ratio,0
5886,2018-03-05 10:24:59,1,69,Relative throttle position,16.08
5887,2018-03-05 10:24:59,1,71,Absolute throttle position B,38.43
5888,2018-03-05 10:24:59,1,73,Accelerator pedal position D,39.61
5889,2018-03-05 10:24:59,1,74,Accelerator pedal position E,22.75
5890,2018-03-05 10:24:59,1,76,Commanded throttle actuator,39.61
5891,2018-03-05 10:24:59,1,81,Fuel Type,03
5892,2018-03-05 10:24:59,1,82,Ethanol fuel %,6.27
5893,2018-03-05 10:25:08,1,1,Monitor status since DTCs cleared,01-07-E1-06
5894,2018-03-05 10:25:08,1,4,Calculated engine load,92.94
5895,2018-03-05 10:25:08,1,5,Engine coolant temperature,84
5896,2018-03-05 10:25:08,1,6,Short term fuel trim Bank 1,-1.56
5897,2018-03-05 10:25:08,1,7,Long term fuel trim Bank 1,-2.34
5898,2018-03-05 10:25:08,1,11,Intake manifold absolute pressure,98
5899,2018-03-05 10:25:08,1,12,Engine RPM,3067
5900,2018-03-05 10:25:08,1,13,Vehicle speed,101
5901,2018-03-05 10:25:08,1,14,Timing advance,19
5902,2018-03-05 10:25:08,1,15,Intake air temperature,40
5903,2018-03-05 10:25:08,1,16,MAF air flow rate,39
5904,2018-03-05 10:25:08,1,17,Throttle position,39.22
5905,2018-03-05 10:25:08,1,21,Oxygen Sensor 2,0
5906,2018-03-05 10:25:08,1,21,Oxygen Sensor 2,0
5907,2018-03-05 10:25:08,1,31,Run time since engine start,2120
5908,2018-03-05 10:25:08,1,33,Distance traveled with malfunction indicate,14
5909,2018-03-05 10:25:08,1,44,Commanded EGR,29.02
5910,2018-03-05 10:25:08,1,45,EGR Error,-100
5911,2018-03-05 10:25:08,1,46,Commanded evaporative purge,58.82
5912,2018-03-05 10:25:08,1,47,Fuel Tank Level Input,38.04
5913,2018-03-05 10:25:08,1,48,Warm-ups since codes cleared,255
5914,2018-03-05 10:25:08,1,49,Distance traveled since codes cleared,13586
5915,2018-03-05 10:25:08,1,51,Absolute Barometric Pressure,0
5916,2018-03-05 10:25:08,1,52,Oxygen Sensor 1,0
5917,2018-03-05 10:25:08,1,52,Oxygen Sensor 1,-1
5918,2018-03-05 10:25:08,1,60,"Catalyst Temperature: Bank 1, Sensor 1",818
5919,2018-03-05 10:25:08,1,66,Control module voltage,14
5920,2018-03-05 10:25:08,1,67,Absolute load value,43
5921,2018-03-05 10:25:08,1,68,Fuel - Air commanded equivalence ratio,0
5922,2018-03-05 10:25:08,1,69,Relative throttle position,10.59
5923,2018-03-05 10:25:08,1,71,Absolute throttle position B,36.47
5924,2018-03-05 10:25:08,1,73,Accelerator pedal position D,38.04
5925,2018-03-05 10:25:08,1,74,Accelerator pedal position E,18.43
5926,2018-03-05 10:25:08,1,76,Commanded throttle actuator,19.22
5927,2018-03-05 10:25:08,1,81,Fuel Type,03
5928,2018-03-05 10:25:08,1,82,Ethanol fuel %,6.27
5929,2018-03-05 10:25:18,1,1,Monitor status since DTCs cleared,01-07-E1-06
5930,2018-03-05 10:25:18,1,4,Calculated engine load,24.31
5931,2018-03-05 10:25:18,1,5,Engine coolant temperature,85
5932,2018-03-05 10:25:18,1,6,Short term fuel trim Bank 1,1.56
5933,2018-03-05 10:25:18,1,7,Long term fuel trim Bank 1,-2.34
5934,2018-03-05 10:25:18,1,11,Intake manifold absolute pressure,20
5935,2018-03-05 10:25:18,1,12,Engine RPM,1879
5936,2018-03-05 10:25:18,1,13,Vehicle speed,103
5937,2018-03-05 10:25:18,1,14,Timing advance,-15
5938,2018-03-05 10:25:18,1,15,Intake air temperature,41
5939,2018-03-05 10:25:18,1,16,MAF air flow rate,3
5940,2018-03-05 10:25:18,1,17,Throttle position,14.9
5941,2018-03-05 10:25:18,1,21,Oxygen Sensor 2,0
5942,2018-03-05 10:25:18,1,21,Oxygen Sensor 2,99
5943,2018-03-05 10:25:18,1,31,Run time since engine start,2129
5944,2018-03-05 10:25:18,1,33,Distance traveled with malfunction indicate,14
5945,2018-03-05 10:25:18,1,44,Commanded EGR,0
5946,2018-03-05 10:25:18,1,45,EGR Error,-100
5947,2018-03-05 10:25:18,1,46,Commanded evaporative purge,0
5948,2018-03-05 10:25:18,1,47,Fuel Tank Level Input,36.86
5949,2018-03-05 10:25:18,1,48,Warm-ups since codes cleared,255
5950,2018-03-05 10:25:18,1,49,Distance traveled since codes cleared,13586
5951,2018-03-05 10:25:18,1,51,Absolute Barometric Pressure,0
5952,2018-03-05 10:25:18,1,52,Oxygen Sensor 1,0
5953,2018-03-05 10:25:18,1,52,Oxygen Sensor 1,-1
5954,2018-03-05 10:25:18,1,60,"Catalyst Temperature: Bank 1, Sensor 1",758
5955,2018-03-05 10:25:18,1,66,Control module voltage,14
5956,2018-03-05 10:25:18,1,67,Absolute load value,76
5957,2018-03-05 10:25:18,1,68,Fuel - Air commanded equivalence ratio,0
5958,2018-03-05 10:25:18,1,69,Relative throttle position,28.24
5959,2018-03-05 10:25:18,1,71,Absolute throttle position B,45.49
5960,2018-03-05 10:25:18,1,73,Accelerator pedal position D,38.82
5961,2018-03-05 10:25:18,1,74,Accelerator pedal position E,19.22
5962,2018-03-05 10:25:18,1,76,Commanded throttle actuator,22.75
5963,2018-03-05 10:25:18,1,81,Fuel Type,03
5964,2018-03-05 10:25:18,1,82,Ethanol fuel %,6.27
5965,2018-03-05 10:25:28,1,4,Calculated engine load,79.22
5966,2018-03-05 10:25:28,1,5,Engine coolant temperature,84
5967,2018-03-05 10:25:28,1,6,Short term fuel trim Bank 1,-5.47
5968,2018-03-05 10:25:28,1,7,Long term fuel trim Bank 1,-2.34
5969,2018-03-05 10:25:28,1,11,Intake manifold absolute pressure,50
5970,2018-03-05 10:25:28,1,12,Engine RPM,1942
5971,2018-03-05 10:25:28,1,13,Vehicle speed,103
5972,2018-03-05 10:25:28,1,14,Timing advance,-2
5973,2018-03-05 10:25:28,1,15,Intake air temperature,41
5974,2018-03-05 10:25:28,1,16,MAF air flow rate,3
5975,2018-03-05 10:25:28,1,17,Throttle position,15.69
5976,2018-03-05 10:25:28,1,21,Oxygen Sensor 2,0
5977,2018-03-05 10:25:28,1,21,Oxygen Sensor 2,99
5978,2018-03-05 10:25:28,1,31,Run time since engine start,2138
5979,2018-03-05 10:25:28,1,33,Distance traveled with malfunction indicate,14
5980,2018-03-05 10:25:28,1,44,Commanded EGR,37.25
5981,2018-03-05 10:25:28,1,45,EGR Error,-100
5982,2018-03-05 10:25:28,1,46,Commanded evaporative purge,12.16
5983,2018-03-05 10:25:28,1,47,Fuel Tank Level Input,45.1
5984,2018-03-05 10:25:28,1,48,Warm-ups since codes cleared,255
5985,2018-03-05 10:25:28,1,49,Distance traveled since codes cleared,13587
5986,2018-03-05 10:25:28,1,51,Absolute Barometric Pressure,0
5987,2018-03-05 10:25:28,1,52,Oxygen Sensor 1,0
5988,2018-03-05 10:25:28,1,52,Oxygen Sensor 1,-1
5989,2018-03-05 10:25:28,1,60,"Catalyst Temperature: Bank 1, Sensor 1",747
5990,2018-03-05 10:25:28,1,66,Control module voltage,14
5991,2018-03-05 10:25:28,1,67,Absolute load value,61
5992,2018-03-05 10:25:28,1,68,Fuel - Air commanded equivalence ratio,0
5993,2018-03-05 10:25:28,1,69,Relative throttle position,9.41
5994,2018-03-05 10:25:28,1,71,Absolute throttle position B,34.51
5995,2018-03-05 10:25:28,1,73,Accelerator pedal position D,30.59
5996,2018-03-05 10:25:28,1,74,Accelerator pedal position E,15.29
5997,2018-03-05 10:25:28,1,76,Commanded throttle actuator,9.41
5998,2018-03-05 10:25:28,1,81,Fuel Type,03
5999,2018-03-05 10:25:28,1,82,Ethanol fuel %,6.27
6000,2018-03-05 10:25:38,1,1,Monitor status since DTCs cleared,01-07-E1-06
6001,2018-03-05 10:25:38,1,4,Calculated engine load,13.33
6002,2018-03-05 10:25:38,1,5,Engine coolant temperature,83
6003,2018-03-05 10:25:38,1,6,Short term fuel trim Bank 1,-0.78
6004,2018-03-05 10:25:38,1,7,Long term fuel trim Bank 1,-2.34
6005,2018-03-05 10:25:38,1,11,Intake manifold absolute pressure,20
6006,2018-03-05 10:25:38,1,12,Engine RPM,1768
6007,2018-03-05 10:25:38,1,13,Vehicle speed,96
6008,2018-03-05 10:25:38,1,14,Timing advance,-15
6009,2018-03-05 10:25:38,1,15,Intake air temperature,42
6010,2018-03-05 10:25:38,1,16,MAF air flow rate,2
6011,2018-03-05 10:25:38,1,17,Throttle position,14.9
6012,2018-03-05 10:25:38,1,21,Oxygen Sensor 2,0
6013,2018-03-05 10:25:38,1,21,Oxygen Sensor 2,99
6014,2018-03-05 10:25:38,1,31,Run time since engine start,2147
6015,2018-03-05 10:25:38,1,33,Distance traveled with malfunction indicate,14
6016,2018-03-05 10:25:38,1,44,Commanded EGR,0
6017,2018-03-05 10:25:38,1,45,EGR Error,-100
6018,2018-03-05 10:25:38,1,46,Commanded evaporative purge,0
6019,2018-03-05 10:25:38,1,47,Fuel Tank Level Input,43.53
6020,2018-03-05 10:25:38,1,48,Warm-ups since codes cleared,255
6021,2018-03-05 10:25:38,1,49,Distance traveled since codes cleared,13587
6022,2018-03-05 10:25:38,1,51,Absolute Barometric Pressure,0
6023,2018-03-05 10:25:38,1,52,Oxygen Sensor 1,0
6024,2018-03-05 10:25:38,1,52,Oxygen Sensor 1,-1
6025,2018-03-05 10:25:38,1,60,"Catalyst Temperature: Bank 1, Sensor 1",700
6026,2018-03-05 10:25:38,1,66,Control module voltage,14
6027,2018-03-05 10:25:38,1,67,Absolute load value,36
6028,2018-03-05 10:25:38,1,68,Fuel - Air commanded equivalence ratio,0
